item	assessment	section	architecture	source_path	install_path	sha256	source_or_reason	current_payload	current_install_path	current_provider
SR04	source_port	connectivity	64	vendor/bin/wlan_assistant	vendor/bin/wlan_assistant	b3b314581389866b0074da653072191ad87798b936b6e7da2f207966d3a87c76	LineageOS android_hardware_mediatek 3c04cf3997a30621966da9cf40f8b98ab453ebe3 wlan/wlan_assistant	removed_paired_source_provider	vendor/bin/wlan_assistant	device/xsh/k50sv1_64_bsp/wlan-assistant
SR13	source_port	connectivity	64	vendor/bin/wmt_launcher	vendor/bin/wmt_launcher	70b5224af4276eef4a27a405919e5a147b24739569b3a24f5ee1cb8d3cd9a2a7	openmttools ef35f769d211a2942a6783410b58bd824dd363f9; MT6755/Q loader and patch ABI not yet matched	retained_unchanged	vendor/bin/wmt_launcher	retained vendor payload
SR13	source_port	connectivity	64	vendor/bin/wmt_loader	vendor/bin/wmt_loader	e44a0e1c5e4b8b1ad204318f2f19b92c9a1bf97704b12f04722c26eb1ef94a9f	openmttools ef35f769d211a2942a6783410b58bd824dd363f9; MT6755/Q loader and patch ABI not yet matched	removed_paired_source_provider	vendor/bin/wmt_loader	device/xsh/k50sv1_64_bsp/wmt-loader (E-192, build 11)
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/etc/init/android.hardware.bluetooth@1.0-service-mediatek.rc	vendor/etc/init/android.hardware.bluetooth@1.0-service-mediatek.rc	3a3e1e7e315f73a9c1f116a3cfac9351cfaaf7f5fa7ea59221df097a1622d0b9	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	removed_paired_source_provider	vendor/etc/init/android.hardware.bluetooth@1.0-service.rc	source-owned init recipe paired with the replacement service
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/etc/init/hostapd.android.rc	vendor/etc/init/hostapd.android.rc	27dad27e4491bb32f4043e1fd914c98b6d74886be9057d5ab04e4d5ad2d73529	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/hostapd.android.rc	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/etc/wifi/p2p_supplicant_overlay.conf	vendor/etc/wifi/p2p_supplicant_overlay.conf	b053c6ad5f23feec0b657aab58712f5375b803b9a93f489feede5931007c161e	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/wifi/p2p_supplicant_overlay.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/etc/wifi/wpa_supplicant.conf	vendor/etc/wifi/wpa_supplicant.conf	20795c73c5f4b0a6a1ed33ea7bcd39ed7df21c255d5d7cd145922de29914a7cc	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/wifi/wpa_supplicant.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/etc/wifi/wpa_supplicant_overlay.conf	vendor/etc/wifi/wpa_supplicant_overlay.conf	d5cc6c93e3c268d4ea58dc2f841e2bb63b4cdf47786379fcc828b71811706b77	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/wifi/wpa_supplicant_overlay.conf	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/firmware/BT_FW.cfg	vendor/firmware/BT_FW.cfg	e018d7b8153af454d7e5c51626d584582904ffc5ba2bd8edb5d2a1ed27124b67	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/firmware/BT_FW.cfg	retained vendor payload
RETAIN-FW	firmware_data	connectivity	data	vendor/firmware/ROMv2_lm_patch_1_0_hdr.bin	vendor/firmware/ROMv2_lm_patch_1_0_hdr.bin	7a58e99fdcab239f133be92da999f8733878617191bb1f5caa1096d91ad8e1a2	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/ROMv2_lm_patch_1_0_hdr.bin	retained vendor payload
RETAIN-FW	firmware_data	connectivity	data	vendor/firmware/ROMv2_lm_patch_1_1_hdr.bin	vendor/firmware/ROMv2_lm_patch_1_1_hdr.bin	cb7ba98c5c73705eb03a6ec11b78a3b1cce6069132b1f267d50079f2b1b594fd	Firmware is still required by source drivers; no matching firmware algorithm source identified	retained_unchanged	vendor/firmware/ROMv2_lm_patch_1_1_hdr.bin	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/firmware/WIFI_RAM_CODE_6755	vendor/firmware/WIFI_RAM_CODE_6755	e41e76eb30a4779d4d3012d7c42a6f6831ec16345565eacd0c225ccbbc63d023	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/firmware/WIFI_RAM_CODE_6755	retained vendor payload
RETAIN-DATA	configuration_or_resource	connectivity	data	vendor/firmware/WMT_SOC.cfg	vendor/firmware/WMT_SOC.cfg	3fe27909b3983bb30b596c6624a9909ac64885a8a6ad7fccd3e7ce8dc3397f71	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/firmware/WMT_SOC.cfg	retained vendor payload
SR12	source_port	connectivity	64	vendor/lib64/hw/android.hardware.bluetooth@1.0-impl-mediatek.so	vendor/lib64/hw/android.hardware.bluetooth@1.0-impl-mediatek.so	1bbebcdae592d758c0b2b6649ea4f653142cf032e821a85929a9bcd6d736ab6e	AOSP hardware/interfaces/bluetooth/1.0/default; MTK state/lifecycle additions need comparison	retained_unchanged	vendor/lib64/hw/android.hardware.bluetooth@1.0-impl-mediatek.so	retained vendor payload
OWNED-LIB	delegated	connectivity	32	vendor/lib/hw/android.hardware.bluetooth.audio@2.0-impl-mediatek.so	vendor/lib/hw/android.hardware.bluetooth.audio@2.0-impl-mediatek.so	a93ca4220d2b49858064a12110f958b86414324b7270ad58cb0ce33f8beff1fb	AOSP graphics/audio/tinycompress ABI work owned by storage agent	removed_paired_source_provider	vendor/lib/hw/android.hardware.bluetooth.audio@2.0-impl.so	hardware/interfaces/bluetooth/audio/2.0/default
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libbt-vendor.so	vendor/lib64/libbt-vendor.so	964f8f948ef787895aab76bd058e38431dc4323b73961794e0cf96ddfdb86e18	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libbt-vendor.so	retained vendor payload
OWNED-LIB	delegated	connectivity	64	vendor/lib64/libbluetooth_audio_session_mediatek.so	vendor/lib64/libbluetooth_audio_session_mediatek.so	9d45ffa34e85faa425c756c3067c24a60ad09a18b1b3ce031836ab5d9c9e5ded	AOSP graphics/audio/tinycompress ABI work owned by storage agent	removed_paired_source_provider	vendor/lib64/libbluetooth_audio_session.so	hardware/interfaces/bluetooth/audio/2.0/default
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libbluetooth_mtk.so	vendor/lib64/libbluetooth_mtk.so	7e3cd204a0cc88d937c57015b1e51c4b4d910cd44ddb571a00474bf7ac1dfc98	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libbluetooth_mtk.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libnvram.so	vendor/lib64/libnvram.so	05b85fd3b3d18e8efd243e061796dc802770e957348ca66146eac70845a7bb2b	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libnvram.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libnvram_platform.so	vendor/lib64/libnvram_platform.so	43d94f742ca8f274c8cc353b4d73ecac61099ab5fc865365924e09152b685d6b	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libnvram_platform.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libnvram_sec.so	vendor/lib64/libnvram_sec.so	0dff906db01d7e969c1b3c931beb6074a225611d8faeb390bcf3cd4baf30834f	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libnvram_sec.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/libwifi-hal.so	vendor/lib64/libmtk-wifi.so	2c3ca6d32842d1b4019914928d38b7d532731757ef746d99f424b5feae078b3e	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/libmtk-wifi.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.0.so	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.0.so	7d9688e5e6e51dd66134a78735db8f4d4b446e14742a37a31e6f9e087925d7c5	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	connectivity	64	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.1.so	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.1.so	b92af170640e68cd930f44857c5cf4052e0a91a8e37058fe2609214d7ff1e73e	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.wifi.supplicant@2.1.so	retained vendor payload
SR02	source_ready	gnss	64	vendor/bin/hw/android.hardware.gnss@2.0-service-mediatek	vendor/bin/hw/android.hardware.gnss@2.0-service-mediatek	63a251a035a9544e71b87f9bb0b1ec3bec571bcfb4f5d426d0005286282efccc	AOSP libhidl passthrough service template; retain HIDL_FETCH_IGnss backend	removed_paired_source_provider	vendor/bin/hw/android.hardware.gnss@2.0-service-k50	device/xsh/k50sv1_64_bsp/gnss-service
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/bin/lbs_hidl_service	vendor/bin/lbs_hidl_service	131d4e81d1ef644600b7e2491481a990e8369be81b54fc6cd63e3a704ddfb87e	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/lbs_hidl_service	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	32	vendor/bin/mnld	vendor/bin/mnld	8b49c3c430c97a88ba7a740954e76a0206c6cf841c046482403bc5b4ecf3d996	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/mnld	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	32	vendor/bin/mtk_agpsd	vendor/bin/mtk_agpsd	176b475dbc97701c368e0d0ff99f378d6fc4c98571b427a8674acb45b7b6059a	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/mtk_agpsd	retained vendor payload
RETAIN-DATA	configuration_or_resource	gnss	data	vendor/etc/init/android.hardware.gnss@2.0-service-mediatek.rc	vendor/etc/init/android.hardware.gnss@2.0-service-mediatek.rc	4b0c281a449f2203f7b9299baea6cd2743e147b4e8c85d8b36944e0e57f570ee	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	removed_paired_source_provider	vendor/etc/init/android.hardware.gnss@2.0-service-k50.rc	source-owned init recipe paired with the replacement service
RETAIN-DATA	configuration_or_resource	gnss	data	vendor/etc/init/mtk_agpsd_p.rc	vendor/etc/init/mtk_agpsd_p.rc	bd967073fa77e9f9be471ffdf796079f7c524402380409fc014466c710b8246c	Init, configuration, certificates, or tuning data; retain board/carrier values unless paired with a source migration	retained_unchanged	vendor/etc/init/mtk_agpsd_p.rc	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	32	vendor/lib/libDR.so	vendor/lib/libDR.so	86644eb8c681efc6a630d76085a1ffe6ff4aa332da9be5e11f11cd4c854ac27a	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libDR.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	32	vendor/lib/libgeofence.so	vendor/lib/libgeofence.so	6aaa73a61093478772f15ed65dc23a9bca93ed30f9b48ed3cbc9c1830440521f	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libgeofence.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	32	vendor/lib/libmnl.so	vendor/lib/libmnl.so	10f84e785a598820a7ceae870b24db5d4a7e1bd376f95ca889d276b3c8446396	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib/libmnl.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/lib64/hw/android.hardware.gnss@2.0-impl-mediatek.so	vendor/lib64/hw/android.hardware.gnss@2.0-impl-mediatek.so	890a1d8aa5d1e2d8a4f1d7e9df23c5dce2ff1e6a0586ce2600cfc7ac5a2234fb	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/android.hardware.gnss@2.0-impl-mediatek.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/lib64/hw/flp.default.so	vendor/lib64/hw/flp.default.so	97af9b26b41922b908bc483a789ee4a21a398b16bf5fab209063d4b959e7d058	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/flp.default.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/lib64/hw/gps.default.so	vendor/lib64/hw/gps.default.so	6e5aef500088efac7abee8a9ff09b4e537b2945b815c59b2b3b76d32a0eb9005	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/hw/gps.default.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/lib64/lbs_hidl_service-impl.so	vendor/lib64/lbs_hidl_service-impl.so	e4b5237552c74bd9cda7451bf298af9e852523770e10bc4625be3c94e6e641d3	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/lbs_hidl_service-impl.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	gnss	64	vendor/lib64/vendor.mediatek.hardware.lbs@1.0.so	vendor/lib64/vendor.mediatek.hardware.lbs@1.0.so	ccc69c37eca8737559d6e139177a0a938f3bab54b5e2992eb2307eb3e66d31c4	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/lib64/vendor.mediatek.hardware.lbs@1.0.so	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/bin/ccci_fsd	vendor/bin/ccci_fsd	c0da9b3508a1f4d0ce92b19e5c0fbc4a80f0b88327572047582a128b6a1c5634	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/ccci_fsd	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/bin/ccci_mdinit	vendor/bin/ccci_mdinit	c7fc55d0b4929465d702a539864732f6992e06870f228dd6c2dcfeeb81c985a9	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/ccci_mdinit	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/bin/ccci_rpcd	vendor/bin/ccci_rpcd	9132abb93a9d0fb9136e49d1fbb9dea6659d0b6cbd80ab337a11e9cb7c6cb031	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/ccci_rpcd	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	32	vendor/bin/gsm0710muxd	vendor/bin/gsm0710muxd	365d91e5ecc7427f9fd82c63033305f86780fa9b387722cbe8011079b8e6bf57	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/gsm0710muxd	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/bin/hw/rilproxy	vendor/bin/hw/rilproxy	d22551b63f05c4e383202d7e6d061d0bc33c711fde5d96aa63d54738770f6f75	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/hw/rilproxy	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/bin/hw/vendor.mediatek.hardware.nvram@1.1-service	vendor/bin/hw/vendor.mediatek.hardware.nvram@1.1-service	b72901064a945bae46af316659c9d4038bf1bd255437fb4cc5dbfcd468136815	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/hw/vendor.mediatek.hardware.nvram@1.1-service	retained vendor payload
RETAIN-ELF	matching_source_unknown	radio	64	vendor/bin/mtkrild	vendor/bin/mtkrild	18f0bde7d42a411a95ee55b661b38a61293d0bbdea58f0596773f03bfb745a88	No matching source implementation established in this bounded inventory; see family discussion	retained_unchanged	vendor/bin/mtkrild	retained vendor payload
